Name,Size,Type,Environment
Swarm of Rats,Medium,Beast,"cave, dungeon, forest, grassland, ruins, swamp, urban",KKo2cyd8c1cCyW24,hU,XI,DtHZmGkMF7Ye4dTRq,idB,elCZI3T1iAtjkiq,loorxeokzB4,4Fy,ZRM5YgVDkmSeaQN,7uKsolkehCp3
Swarm of Rats (A5E),Medium,Beast,"Caverns, Forest, Ruin, Settlement, Sewer, Swamp"
Swarm of Ravens,Medium,Beast,"forest, grassland, mountain, ruins, urban"
Swarm of Ravens (A5E),Medium,Beast,Forest
Swarm of Rot Grubs,Medium,Beast,"swamp, underground"
Swarm of Spiders,Medium,Swarm of tiny beasts,
Swarm of Squirrels,Medium,Beast,
Swarm of Wasps,Medium,Swarm of tiny beasts,
Swarm of Wolf Spirits,Large Swarm,Undead,"forests,plains"
Swarm of Woodland Creatures (A5E),Medium,Beast,"Forest, Grassland"
"Swarm, biting gnat",M,Swarm,swamp,9u,rOD,HGAmXFY2oKsjfGrBs9,l
"Swarm, gryllus",L,Swarm,urban
"Swarm, ice borers",M,Swarm,arctic
"Swarm, swamp slirghs",L,Swarm,swamp
"Swarm, vampire blossom",L,Swarm,"farmland, forest, urban"
Swashbuckler,Medium,Humanoid,"coast, urban"
Swavain Basilisk,Huge,Monstrosity,
Swolbold,Medium,Humanoid,
Sword Weird,Large,Elemental,
Sylvan Stalker,Medium,Humanoid,
Tabaxi,Medium,Humanoid,forest
Taer,Medium,Humanoid,mountain
Talis the White,Medium,Humanoid,
Talus flow,L,Elemental,"coastal, mountains"
Tamawo,Medium,Fey,
Tanarukk,Medium,Fiend,"grassland, mountain, underground"
Tangtal,Medium,Monstrosity,"forest, grassland"
Tanuki,Medium,"Humanoid (Tanuki, Shapechanger)",
Tar Ghoul,Medium,Undead,
Tar Ooze,Large,Ooze,
Tarkanan Assassin,Medium,Humanoid,
Tarkun the Desiccated,Medium,Fey,
Tarrasque,Gargantuan,Monstrosity,"aquatic, arctic, cave, coast, desert, dungeon, forest, grassland, mountain, planar, ruins, swamp, underground, urban"
Tarrasque (A5E),Titanic,Monstrosity,"Hills, Settlement"
Tarsier,Tiny,Beast,
Tarul Var,Medium,Undead,
Taryon Darrington,Medium,Humanoid (human),
Tatzelwurm,M,Dragon,"forest, hills, mountains",JnPOXvgFqnFUf00Fy,oueL9U
Tazelwurm,Large,Monstrosity,mountain
Tcho-Tcho Cannibal,Small,Humanoid,
Tcho-Tcho Lama,Small,Humanoid,
Tcho-Tcho Watcher,Small,Humanoid,
Technothug,Medium,Humanoid,
Tecuziztecatl,Large,Monstrosity,
Tembril,Large,Monstrosity,
Temple Dog,Medium,Celestial,urban
Temple Guard of Set,Medium,Humanoid,
Temple Scarab,Tiny,Beast,"dungeon, ruins"
Temporal Crawler,Medium,Aberration,planar
Tendriculos,Large,Plant,
Tendril Puppet,Medium,Plant,forests
Tentacle Tree (A5E),Large,Monstrosity,Caverns
Tentacled Horror,Huge,Aberration,underground
Tentaghoul,Large,Undead,
Teratashia,Large,Fiend,planar
Terra-Cotta Rider,Large,Construct,
Terra-Cotta Soldier,Medium,Construct,
Terror Beast,Small,Aberration,"arctic, cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp, underground, urban"
terror bird,Large,Beast,
Tetomatli,Large,Construct,
Thalasskoptis,Large,Fiend,aquatic
Thayan Apprentice,Medium,Humanoid,
Thayan Warrior,Medium,Humanoid,
The Barbed,Small,Humanoid,
The Emerald Queen,Medium,Fey,forest
The flesh,M,Aberration,"farmland, forest, urban"
The Fourth Knife,Medium,Humanoid,
The Kelauble,Small,Aberration,
The lord of Blades,Medium,Humanoid,
The Pudding King,Small,Humanoid,
"Therianthrope, Wolfwere",Small,Monstrosity,"grassland, underground"
Theullai,Huge,Elemental,
Thief Lord,Medium,Humanoid,
Thin giant,Huge,Giant,
Thorn Slinger,Large,Plant,
Thorned Sulfurlord,Huge,Fiend,
Thornheart Guardian,Large,Construct,
Thorny,Medium,Plant,"forest, swamp"
Thought Spy,Medium,Humanoid,
Thread-Bound Constrictor Snake,Huge,Construct,
Thread-Bound snake,Huge,Construct,
Three-Headed Clockwork Dragon,Huge,Construct,
Three-headed cobra,Large,Monstrosity,
Thri-kreen,Medium,Humanoid,"desert, grassland"
Thripper,M,Humanoid,"forest, planar"
Thrummren,Gargantuan,Celestial,
Thuellai,Huge,Elemental,
Thug,Medium,Humanoid,"arctic, cave, coast, forest, grassland, urban"
Thug (A5E),Medium,Humanoid,Settlement
Thulean Chimera,Large,Monstrosity,
Thulean Cyclops,Large,Giant,
Thulean Dragon,Huge,Dragon,
Thulean Elk,Large,Beast,
Thulean Manticore,Large,Monstrosity,
Thulean Musk Ox,Large,Beast,
Thunderbird (A5E),Large,Monstrosity,"Desert, Grassland, Hills, Mountains, Plane of Air",QERYAyuZpZ,gttHXw9K7E2V6jpFV,1VhpyiHfrKwspMXUOXf,UMYJbC6WKg172lrljP,m8corc
Thurl Merosska,Medium,Humanoid,
Thursir Giant,Large,Giant,
Tiamat,Gargantuan,Fiend,
Tiberolith,Huge,Construct,"coastal, mountains"
Tiburones,Huge,Monstrosity,"sea, coastal"
Tiburones Pup,Large,Monstrosity,"sea, coastal"
Tiddalik,Medium,Mosntrosity,"coastal, aquatic"
Tidehunter,Huge,Monstrosity,
Tigbalan,Large,Fey,
Tigebra,L,Monstrosity,"forest, grassland"
Tiger,Large,Beast,"forest, grassland"
Tiger (A5E),Large,Beast,"Forest, Grassland, Jungle"
Timeless Chronomancer,Medium,Construct,"arctic, cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp, underground, urban",EQTJgIVlPDXPIt,GUC,ZSl
Timingila,Gargantuan,Monstrosity,
Tiny Bird,Tiny,Beast,
Titanic Dragon Turtle (A5E),Titanic,Dragon,"Plane of Water, Water"
Titanic Kraken (A5E),Titanic,Monstrosity,"Plane of Water, Water"
Titanoboa,Gargantuan,Beast,forests
Tiyanak,Tiny,Undead,
"Tiyanak, Swarm of",Medium swarm,Undead,
Tlingcalli,Large,Monstrosity,desert
Toad King,Medium,Fey,
Tophet,Huge,Construct,urban
Torch mimic,T,Monstrosity,"urban, underground"
Tormented Qiqirn,Large,Fiend,
Tortoise,Medium,Beast,aquatic
Tosculi Drone,Small,Monstrosity,
Tosculi Elite Bow Raider,Medium,Humanoid,
Tosculi Hive-Queen,Large,Monstrosity,
Tosculi Jeweled Drone,Small,Humanoid,
Tosculi Warrior,Small,Monstrosity,
"Tosculi, Drone",Small,Monstrosity,"desert,hills,plains"
"Tosculi, Elite bow raider",Medium,Monstrosity,"desert,hills,plains"
"Tosculi, Hive-Queen",Large,Monstrosity,"desert,hills,plains"
"Tosculi, Jeweled Drone",Small,Humanoid,,BVUDwiWUFw,E0L6kfAcYarDmZ,0DbH2M,TzbRCvWDWKh8SV,eeIKIpD,tj
"Tosculi, Warrior",Small,Monstrosity,"desert,hills,plains"
"Totivillus, Scribe of Hell",Medium,Fiend,
Transcendent Lunarchida,Medium,Aberration,
Transmuter,Medium,Humanoid,urban
Trapper,Large,Monstrosity,underground
Treacle,Tiny,Ooze,"forests,plains,urban"
Treant,Huge,Plant,"forest, swamp"
Treant (A5E),Huge,Plant,"Forest, Jungle, Swamp",m,rHeFMz9TcEdN3ORLq,7wO7jJ9,Q
Tree Blight,Huge,Plant,
Tree Skinner,Medium,Fiend,
Tressym,Tiny,Beast,
Tri-flower Frond,Medium,Plant,forest
Tribal Warrior,Medium,Humanoid,"arctic, cave, desert, forest, grassland, mountain, swamp"
Tricenatorus,Huge,Monstrosity,
Triceratops,Huge,Beast,"grassland, mountain"
Triceratops (A5E),Huge,Beast,"Grassland, Jungle, Mountains, Swamp"
Trickster Priest (A5E),Medium,Humanoid,"Desert, Hills, Settlement, Temple"
Tridrone,Medium,Construct,planar
Trinket,Large,Beast (brown bear),
Tripwire patch,H,Plant,"farmland, forest",qyiovRQrtoq7Lfd8vgeX,S8mX
Troglodyte,Medium,Humanoid,"cave, dungeon, underground"
Troglodyte (A5E),Medium,Humanoid,Caverns
Troglodyte Champion of Laogzed,Medium,Humanoid,
Troll,Large,Giant,"cave, dungeon, forest, mountain, swamp"
Troll (A5E),Large,Giant,"Caverns, Feywild, Forest, Grassland, Hills, Jungle, Mountains, Ruin, Swamp",dxdvq0WWeN46e,BMw07nemBle2MS18z3a,Ic8Vusg,d8lQDImP1okCqi1KHVM,k0OrqMh7,KS1A3Shk1QBeLF4GMaD,lOxrZLp4M
Troll Boar,Large,Monstrosity,
"Troll, breakwater",L,Giant,coastal,Yy4pNt9v2uNQC,PX9zq,Qtr9OtsX,LmTUdThsrpPJ,y5Dlk,nRkUFZ,sorw1uvfs83NvhAB,lHpif2yCZ2F,etVEKIQxcy2Jx
"Troll, gutter",M,Giant,"swamp, urban"
"Troll, Lake",Large,Giant,aquatic
"Troll, rattleback",L,Giant,badlands
"Troll, tumor",L,Giant,urban
Trollkin fire shaman,M,Humanoid,"badlands, desert"
Trollkin Grunt,Medium,Humanoid,
Trollkin ironmonger,M,Humanoid,"badlands, desert"
Trollkin ragecaster,M,Humanoid,"any, arctic"
Trollkin Raider,Medium,Humanoid,
Trollkin Reaver,Medium,Humanoid,
Trollkin Shaman,Medium,Humanoid,
"trollkin, reaver",Medium,Humanoid,
Trollking Grunt,Medium,Humanoid,
Trostani,Large,Fey,
Truant devourer,M,Undead,planar
Truesong Dancer,Medium,Humanoid,
Truesong Dirge,Medium,Humanoid,
Tsuchigumo,Large,Monstrosity,
Tsucora quori,Medium,Aberration,
Tuberkith,S,Plant,farmland
Tulpa,Medium,Undead,
Tunnel Prawn,Small,Beast,underground
Tunnel Worm,Huge,Monstrosity,underground
Tuskaloth,Gargantuan,Beast,
Tusked Crimson Ogre,Large,Giant,
Tusked Skyfish,Large,Aberration,"hills,plains"
Tveirherjar,Medium,Undead,
Twig Blight,Small,Plant,"forest, grassland, swamp"
Two-Headed Eagle,Huge,Monstrosity,
Two-headed Troll,Large,Giant,"mountain, underground"
Tyrannosaurus Rex,Huge,Beast,grassland
Tyrannosaurus Rex (A5E),Huge,Beast,"Grassland, Jungle, Mountains, Swamp"
Tzepharion,Large,Fiend,
Udaak,Gargantuan,Fiend,
"Ulamog, the Ceaseless Hunger",Gargantuan,Aberration,
Ulitharid,Large,Aberration,underground
Ulnorya,Large,Aberration,
Ultraloth,Medium,Fiend,"dungeon, planar"
Umber Hulk,Large,Monstrosity,"cave, underground"
Umbral shambler,M,Aberration,planar
Umbral Vampire,Medium,Fiend,
Umibozu,Gargantuan,Undead,aquatic
Undead Pheonix,Huge,Undead,
Undead Phoenix,Huge,Undead,
Undercity Medusa,Medium,Monstrosity,
Underworld sentinel,H,Undead,"underground, urban"
Undine,Medium,Fey,
undrying councilor,Medium,Undead,
undying soldier,Medium,Undead,
Unhatched,Small,Undead,
Unicorn,Large,Celestial,"forest, ruins"
Unicorn (A5E),Large,Celestial,"Feywild, Forest, Jungle"
Ur-Otyugh (A5E),Large,Aberration,"Caverns, Laboratory, Ruin, Sewer, Swamp"
Uraeus,Tiny,Celestial,"ruins,underground"
Uridimmu,Large,Celestial,
Urochar (Strangling watcher),Huge,Aberration,"ruins,underground"
Ursa Polaris,Large,Monstrosity,
Urushi constrictor,L,Monstrosity,forest
Ushabti,Large,Construct,"ruins,underground"
Uthgardt Shaman,Medium,Humanoid,
Vaettir,Medium,Undead,
Vættir,Medium,Undead,
Valenar Hawk,Tiny,Fey,
Valenar Hound,Medium,Fey,
Valenar Steed,Large,Fey,
Valkruung,Tiny,Monstrosity,
Valkyrie,Medium,Celestial,planar
Vallowex,Large,Aberration,
Vampire,Medium,Undead,"dungeon, ruins, urban",oyBTHmbWy4Fu3mJrCWRx,AltFCoX7,ZQouDtXD,PHHm4JuYJJilpYyU,NkSsV0rDjOR,gppDai0OG,5nU
Vampire (A5E),Medium,Undead,"Forest, Hills, Mountains, Ruin, Settlement, Shadowfell, Tomb"
Vampire Assassin (A5E),Medium,Undead,"Forest, Hills, Mountains, Ruin, Settlement, Shadowfell, Tomb"
Vampire Mage (A5E),Medium,Undead,"Forest, Hills, Mountains, Ruin, Settlement, Shadowfell, Tomb"
Vampire Patrician,Medium,Undead,
Vampire Priestess,Medium,Undead,
Vampire Rose,Small,Plant,
Vampire Spawn,Medium,Undead,"dungeon, ruins, urban"
Vampire Spawn (A5E),Medium,Undead,"Forest, Hills, Mountains, Ruin, Settlement, Shadowfell, Tomb"
Vampire Spellcaster,Medium,Undead,"dungeon, ruins, urban"
Vampire Warlock,Medium,Undead,
Vampire Warlock - Variant,Medium,Undead,
Vampire Warrior,Medium,Undead,"dungeon, ruins, urban"
Vampire Warrior (A5E),Medium,Undead,"Forest, Hills, Mountains, Ruin, Settlement, Shadowfell, Tomb"
"Vampire, Jiang-Shi",Medium,Undead,
"Vampire, Patrician",Medium,Undead,
"Vampire, Priestess",Medium,Undead,
"Vampire, Psychic",Medium,Undead,
"Vampire, Thrall",medium,Humanoid,
"Vampire, Umbral",Medium,Fiend,
Vampiric Ixitxachitl,Medium,Aberration,
Vampiric Knight,Medium,Undead,
Vampiric Mist,Medium,Undead,
Vampiric vanguard,M,Undead,any
Vanara,Medium,Humanoid,
Vangslagh,Medium,Aberration,
Vangsluagh,Medium,Aberration,
Vanifer,Medium,Humanoid,
Vanifer (in lair),Medium,Humanoid,
Vapor Lynx,Large,Monstrosity,"marshes,plains"
Vargouille,Tiny,Fiend,"desert, swamp, underground"
Vegepygmy,Small,Plant,"forest, swamp"
Vegepygmy Chief,Medium,Plant,underground
Vegepygmy Commoner and Worker,Small,Plant,underground
Vegepygmy Guard,Small,Plant,underground
Vellso,Medium,Fiend,
Velociraptor,Tiny,Beast,"forest, grassland",0YdvYy80WG7BmatUo,cDiJEk8gGVOR,kDqi7SFu,pPs6S
Vengeful Ghost (A5E),Medium,Undead,"Desert, Ethereal Plane, Forest, Grassland, Hills, Jungle, Mountains, Ruin, Settlement, Shadowfell, Swamp, Temple, Tomb, Tundra, Water",P2ZfzeoNQKdTQzO7D9,E4PHL8i2,JYv96UiZiIiVPYMWh6
Venom Elemental,Large,Elemental,
Venom Maw Hydra,Huge,Monstrosity,
Venomous Mummy,Medium,Undead,
Vent Linnorm,Gargantuan,Dragon,
Verdalin,Small,Fey,
Veritigibbet,S,Fey,"farmland, forest, urban"
Vesiculosa,Gargantuan,Plant,"badlands,desert"
Veteran,Medium,Humanoid,urban
Veteran (A5E),Medium,Humanoid,"Desert, Forest, Grassland, Hills, Mountains, Settlement"
Veteran Swordbreaker Skeleton,Medium,Undead,
Vex'ahlia,Medium,Humanoid (half-elf),
Vexxeh,Huge,Fiend,
Viiret,Large,Plant,
Vila,Medium,Fey,
Vile barber,Small,Fey,
Vile Barber (Siabhra),Small,Fey,
Vine Blight,Medium,Plant,"forest, grassland, swamp",V8dPn,3j9K6H3HPg,YTUka4kn,FXth1TqA5x8,EIVj8,MGlHZKiMXNvKOI8A,ulLk7I64vlqE65xcbu3,yNlH2b
Vine Drake,Medium,Dragon,
Vine Golem,Medium,Construct,
Vine Lord,Medium,Plant,forests
Vine Lord's Tendril Puppet,Medium,Plant,
Vine Troll Skeleton,Large,Plant,
Vines of Nemthyr,Large,Plant,
Violent Fungus (A5E),Medium,Plant,"swamps, forests, caves"
Violet Fungus,Medium,Plant,"cave, dungeon, underground"
Violet Fungus (A5E),Medium,Plant,"Caverns, Forest, Swamp"
Virtuoso Lich,Medium,Undead,
Virulent Sliver,Large,Monstrosity,
Vladimir Horngaard,Medium,Undead,
Vodyanoy,Medium,Monstrosity,
Void constructor,M,Construct,"farmland, forest, planar"
Void Cultist,Medium,Humanoid,
Void Dragon Wyrmling,Medium,Dragon,
Void Giant,huge,Giant,
Void knight,M,Construct,"any, planar"
Void Speaker,Medium,Humanoid,
Void Wyrmling Dragon,Medium,Dragon,mountains
Voidling,Large,Aberration,
Voidpool,Large,Ooze,
Voidwracked Mage,Medium,Humanoid,
Volt (Bolt Wurm),Small,Aberration,underground
Vorin,Huge,Monstrosity,swamp
Vorthropod,M,Monstrosity,mountains
Vos'skyriss Serpentfolk,Large,Monstrosity,
Vos'skyriss Serpentfolk Ghost,Large,Undead,
Vrock,Large,Fiend,"dungeon, planar"
Vrock (A5E),Large,Fiend,Abyss
Vulchling,Medium,Monstrosity,underground
Vulture,Medium,Beast,"desert, grassland, ruins"
Vulture (A5E),Medium,Beast,Desert
Wakwak,L,Beast,"coastal, forest"
Walking Statue (A5E),Large,Construct,"Laboratory, Ruin"
Walled Horror,Large,Undead,
Wallflower (A5E),Medium,Plant,"Feywild, Forest"
Wampus Cat,Medium,Monstrosity,"forests,hills"
Wandering haze,G,Ooze,mountains
Wanyudo,Large,Fiend,
War Chaplain,Medium,Humanoid,
War Machine Golem,Gargantuan,Construct,
War Ostrich,Large,Beast,"desert,plains"
War Priest,Medium,Humanoid,"desert, urban"
War Titan,Huge,Fiend,
War Wyvern,Large,Dragon,
Warden Naga,Large,Monstrosity,
Wardu,Medium,Aberration,
warforged colossus,Gargantuan,Construct,
Warforged Soldier,Medium,Humanoid,
warforged titan,Huge,Construct,
Warhordling Orc Eye (A5E),Medium,Humanoid,"Caverns, Desert, Forest, Grassland, Hills, Jungle, Mountains, Ruin, Swamp"
Warhordling Orc War Chief (A5E),Medium,Humanoid,"Desert, Forest, Grassland, Hills, Jungle, Mountains, Ruin, Swamp"
Warhordling Orc Warrior (A5E),Medium,Humanoid,"Caverns, Desert, Forest, Grassland, Hills, Jungle, Mountains, Swamp",5Y,H24Jy2f4Nau3M,KnGG3v3rNHprOaG2u,z9b,hYbu,yfySK7goOqf,kb5aorR7VIZc
Warhorse,Large,Beast,"grassland, urban"
Warhorse (A5E),Large,Beast,Settlement
Warhorse Skeleton,Large,Undead,"grassland, ruins",P7z5H1xPmstEwl3pi,e3J3PDTWzhusRp,Y4Q1q7,SQIUr,wjnKq8fn5pZVc,TBan4DiHJAFW86,0H9,yztUilaWMYUaraL,lFq61yqF
Warlock of the Archfey,Medium,Humanoid,"arctic, forest, mountain, swamp, urban"
Warlock of the Fiend,Medium,Humanoid,"arctic, desert, underground, urban",K6RT
Warlock Of The Genie Lord,M,Humanoid,"any, desert, urban"
Warlock of the Great Old One,Medium,Humanoid,"arctic, grassland, mountain, underground, urban"
Warlock's Trumpet,Large,Plant,
Warlock's Trumpetbloom,Large,Plant,
Warlord,Medium,Humanoid,urban
Warlord's Ghost Banshee Variant (A5E),Medium,Undead,
Warlord&#039,s Ghost (A5E),Medium,Undead
Warmth Theif,Tiny,Fey,
Warmth Thief,Tiny,Fey,
Warrior,Medium,Construct,"Caverns, Desert, Feywild, Forest, Grassland, Hills, Jungle, Mountains, Swamp, Tundra"
Warrior Band (A5E),Large,Humanoid,"Caverns, Desert, Feywild, Forest, Grassland, Hills, Jungle, Mountains, Swamp, Tundra"
Wasteland Dragon Wyrmling,Medium,Dragon,
Water Buffalo,Large,Beast,
Water Elemental,Large,Elemental,"aquatic, arctic, cave, coast, dungeon, forest, grassland, mountain, planar, ruins, swamp, underground"
Water Elemental (A5E),Large,Elemental,"Laboratory, Plane of Water, Water"
Water Elemental Myrmidon,Medium,Elemental,"aquatic, arctic, cave, coast, dungeon, forest, grassland, mountain, planar, ruins, swamp, underground"
Water Horse,Medium,Fey,
Water Leaper,Large,Monstrosity,aquatic
Water Weird,Large,Elemental,"cave, coast, forest, mountain, planar, swamp, underground"
Waterkledde,L,Fiend,"coastal, farmland"
Weasel,Tiny,Beast,grassland
Weasel (A5E),Tiny,Beast,Forest
"Weasel, Wind",Medium,Fey,
Weaving Spider,Tiny,Construct,
Web Zombie,Medium,Undead,
Weeping Treant,Huge,Plant,forests
Weirding Scroll,Tiny,Construct,
Wendigo,Tiny,Monstrosity,
Were-mist,Large,Aberration,
Werebat,Medium,Humanoid,
Werebear,Medium,Humanoid,"cave, forest, mountain, urban",36qdg7Ng6Ytrk,NTpzm9ZwLEFNDBm0rCun,2,FZo9Zx2xdhQRDjfjZG,GQPmj2wzLBt7NhkMf9qO,9PpYmAN0hbhJNGuj8
Werebear (A5E),Medium,Humanoid,"Feywild, Forest, Hills, Mountains, Settlement, Shadowfell, Tundra"
Wereboar,Medium,Humanoid,"forest, grassland, swamp, urban"
Wereboar (A5E),Medium,Humanoid,"Feywild, Forest, Hills, Settlement, Shadowfell"
Weredactyl,Medium,Humanoid,
Werehyena,Medium,Humanoid,
Wereowl,Medium,Humanoid,
Wererat,Medium,Humanoid,"cave, dungeon, ruins, swamp, underground, urban"
Wererat (A5E),Medium,Humanoid,"Caverns, Feywild, Forest, Ruin, Settlement, Sewer, Shadowfell"
Wereraven,Medium,Humanoid,
Wereshark,Large,Humanoid,
Weretiger,Medium,Humanoid,"forest, urban"
Werewolf,Medium,Humanoid,"dungeon, forest, grassland, urban"
Werewolf Alpha,Medium,Humanoid,
Werynax,Large,Monstrosity,
Wharfling,Tiny,Beast,aquatic
Wharfling Swarm,Large Swarm,Beast,aquatic
Whisperer in Darkness,Medium,Aberration,
White Ape,Large,Monstrosity,forests
White Dracolisk,Large,Dragon,
White Dragon Spellcaster (A5E),Huge,Dragon,snow
White Dragon Wyrmling,Medium,Dragon,"arctic, cave, underground",wCxMXsK3l
White Dragon Wyrmling (A5E),Medium,Dragon,snow
White Great Wyrm (A5E),Gargantuan,Dragon,snow
White Great Wyrm Spellcaster (A5E),Gargantuan,Dragon,snow
White Maw,Gargantuan,Ooze,
White Stag,Large,Celestial,
Wicked Skull,Tiny,Monstrosity,
Wickerman,Huge,Construct,
Widow Creeper,Large,Plant,forest
Wiggan Nettlebee,Medium,Elemental,
Wight,Medium,Undead,"arctic, cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp, underground, urban"
Wight Walker,Medium,Undead,
Wild sirocco,L,Elemental,"desert, planar"
Wilderness crone,M,Fey,"arctic, forest, mountains"
Will-o'-Wisp,Tiny,Undead,swamp
Willowhaunt,Huge,Undead,
Wind Acolyte,M,Humanoid,any
Wind Demon,Small,Fiend,
Wind Drake,Medium,Dragon,mountain
Wind Eater,Medium,Undead,
Wind Weasel,Medium,Fey,
Wind witch,L,Plant,"badlands, desert",3o8pE5e1Bg,7fR0JrotA,rVGBIhWhzsofB0i,pz9gS6PsDutW4
Wind Wyrmling Dragon,Medium,Dragon,"hills,mountains,plains"
Wind's Harp,Medium,Fiend,
Windharrow,Medium,Humanoid,
Windy Wailer,Large,Undead,
Winged Ape,Medium,Monstrosity,
Winged Kobold,Small,Humanoid,"mountain, underground",SyrFiBXue7N,8pRtCB1D6G,8813vTXmVE9
Winged Sliver,Large,Monstrosity,
Winged Thrull,Small,Construct,
Winter Sprite,Tiny,Fey,
Winter Wolf,Large,Monstrosity,"arctic, cave, forest, grassland"
Winterghast,Medium,Undead,
Wintergrim,Small,Fey,
Wirbeln Fungi,Small,Plant,
Witch Doctor,Medium,Humanoid,"cave, forest, swamp, mountain"
Witch Grass,Small,Plant,"forest, grassland",u,FROW,JvKwJz1Lrsuc76Siz1,nx5FJhbtVV571,pQZ8pUDs00RLP1O,5nLfVeFj5DTF2,N1tuhp1ELgKBIRGPm,EUp3XJ2YaV6k2
Witch Queen,Small,Humanoid,
Witchalder,M,Plant,forest
Witchlight,Tiny,Construct,
Witherstench,Small,Monstrosity,
Wizard Kobold,Small,Humanoid,
Woe Siphon,Medium,Fey,
Wolf,Medium,Beast,"arctic, cave, forest, grassland"
Wolf Reaver Dwarf,Medium,Humanoid,
Wolf Spirit Swarm,Large,Undead,
Wolfwere,Medium,Monstrosity,"grassland, underground"
Wolpertinger,Tiny,Monstrosity,
Wood Blight,Medium,Plant,"forest, grassland, swamp"
Wood Golem,Medium,Construct,
Wood Ward,Medium,Construct,
Wood Woad,Medium,Plant,forest
Wooden Golem,Medium,Construct,
Woodwose,Medium,Humanoid,
Woodwraith,Medium,Undead,"forest, swamp"
Woolly Rhinoceros,Large,Beast,"forest, grassland, swamp",BoIXpFpH36oVycN1,Q,17lX4kY47BPdnF1IAUd1,BFVuukJHNXafy4,TC7J,4X9FFs0FBm0pbkFLr1PC,s3pT7JRg5UCxzEn,z6Rk3Yh378TUNe
Worg,Large,Monstrosity,"arctic, cave, forest, grassland",fL,3sAsvCnS,RzY1nBkMa3a57wT,M,IZ,lbg3ALuSBA2hpjG
Worker,Small,Construct,
Wormhearted Suffragan,Medium,Undead,
Wrackwraith,M,Undead,coastal
Wraith,Medium,Undead,"dungeon, ruins, swamp, urban"
Wraith bear,Large,Undead,
"Wraith, oathrot",M,Undead,any
Wraithroot Tree,Huge,Plant,
Wurm,Huge,Monstrosity,
Wyrmling Flame Dragon,Medium,Dragon,mountains
Wyrmling Wind Dragon,Medium,Dragon,
Wyvern,Large,Dragon,"arctic, coast, grassland"
Wyvern Knight,Medium,Humanoid,
"Wyvern, War",Large,Dragon,
Xanka,Small,Construct,
Xecha,M,Fiend,planar
Xenabsorber,Medium,Aberration,
Xhkarsh,Large,Aberration,
Xing Tian,Huge,Giant,
Xiphus,Small,Fey,
Xorn,Medium,Elemental,"dungeon, planar, underground"
Xvart,Small,Humanoid,"grassland, underground",xoBqKV1v,PF1T9K8dsMyN8fKJ1Ang,q,4IiDeW0fZO,TsvOA,faC4eynrrux
Xvart Speaker,Small,Humanoid,"grassland, underground"
Xvart Warlock of Raxivort,Small,Humanoid,"grassland, underground"
Yaga Goo,Small,Ooze,
Yakfolk Priest,Large,Monstrosity,
Yakfolk Warrior,Large,Monstrosity,
Yakirian,Medium,Humanoid,
Yali,M,Construct,"forest, urban"
Yamata-no-Orochi,Gargantuan,Dragon (Titan),"aquatic, coastal"
Yan-C-Bin,Huge,Elemental,
Yann-An-Oed,Huge,Aberration,
Yaojing,Medium,Celestial,
Yathon,Large,Humanoid,
Yavalnoi,Large,Aberration,
Ychen Bannog,Gargantuan,Beast,"forests,hills,mountains",UujB5TWyKM22v,RCuHNpVeKgCEEN15QW,UtjwhNzVe6hHYsN9Tp,EGwz0fDi1
Yeenoghu,Huge,Fiend,
Yek,Small,Fiend,
Yellow Musk Creeper,Large,Plant,"forest, underground",6seJlqsS5JJPnO8nWV,7ljvh7CH9,PyLWXCfUx1AYc2G,Ryi4,fCfoqNo0QVfuHF6VnIrV,bv,m
Yellow Musk Zombie,Medium,Plant,"forest, underground"
Yestabrod,Large,Monstrosity,
Yeth Hound,Large,Fey,"forest, grassland",A,Lx4U,I
Yeti,Large,Monstrosity,"arctic, cave, mountain"
"Yga-Ygo, The Dweller in Dreams",Huge,Aberration,
Yochlol,Medium,Fiend,"dungeon, planar"
Young Aboleth,Large,Aberration,"aquatic, coast"
Young Amethyst Dragon (A5E),Huge,Dragon,
Young Amethyst Dragon Spellcaster (A5E),Huge,Dragon,
Young Black Dragon,Large,Dragon,swamp
Young Black Dragon (A5E),Large,Dragon,"swamps, ruins"
Young Black Dragon Spellcaster (A5E),Large,Dragon,"swamps, ruins"
Young Blue Dragon,Large,Dragon,desert
Young Blue Dragon (A5E),Large,Dragon,"caves, coastal, desert, oasis"
Young Blue Dragon Spellcaster (A5E),Large,Dragon,"caves, coastal, desert, oasis"
Young Blue Dragon Zombie,Large,Undead,
Young Boreal Dragon,Large,Dragon,
